"Model","Scenario","Region","Variable","Unit","2000","2005","2010","2015","2020","2021","2022","2023","2024","2025","2030","2035","2040","2045","2050","2055","2060","2065","2070","2075","2080","2085","2090","2095","2100"
"REMIND 2.1","CEMICS_GDPgrowth_1p5","World","Primary Energy|Biomass","EJ/yr","",47.351,52.6851,57.8179,61.6601,"","","","",71.2129,81.0352,86.6312,99.0484,122.2127,150.2393,173.9409,189.6583,"",203.0793,"",213.3049,"",220.4956,"",228.3951
"IMAGE 3.0","EN_NPi2020_1400f","World","Primary Energy|Biomass","EJ/yr","",44.90193310546875,50.9144912109375,57.133240234375,61.75021875,"","","","",57.021689453125,53.708349609375,48.86851953125,58.466419921875,91.5605703125,111.8467578125,"",96.596654296875,"",123.1961875,"",152.55317578125,"",167.8357841796875,"",168.2064970703125
"IMAGE 3.0.1","CD-LINKS_NPi2020_1600","World","Primary Energy|Biomass","EJ/yr","",44.42319140625,53.0807509765625,60.2845,64.4188203125,"","","","",69.460919921875,75.244740234375,86.948091796875,111.062037109375,135.2491015625,139.44516015625,"",137.503951171875,"",149.228767578125,"",164.892724609375,"",165.698984375,"",171.895643554687
"REMIND 2.1","TechCost-SSP2-B1100-oilH","World","Primary Energy|Biomass","EJ/yr","",47.351,52.7086,57.9372,61.1628,"","","","",66.1472,72.0418,75.1407,80.3649,92.5708,109.7908,126.2521,139.529,"",155.2432,"",163.3328,"",169.9238,"",184.7357
"WITCH 5.0","EN_INDCi2030_1000","World","Primary Energy|Biomass","EJ/yr","","",38.88686876119044,40.04304391271776,42.57167724913717,"","","","",43.02359128234822,61.29410011925533,49.48192087273475,49.83290576071162,56.20536691455814,73.45233983867189,99.82692887404448,120.8553165758003,133.0602302700705,141.4819870840089,149.6599786955602,161.7753434545027,177.6347637594297,192.4049442065453,203.5998339912269,215.1809479853228
"MESSAGEix-GLOBIOM_1.1","EN_INDCi2030_1400f_COV","World","Primary Energy|Biomass","EJ/yr",44.13770679999999,48.749801,54.28034,57.32237299999999,60.4025694,"","","","",60.26966006493926,59.65193519247164,56.86491100038712,54.3531702326724,52.54107655326141,52.13045692342942,54.9502741134102,60.15353037413799,"",76.87895950132888,"",96.41456449457851,"",120.5523575401326,"",140.2307765877015
"WITCH 5.0","EN_INDCi2030_2500f_NDCp","World","Primary Energy|Biomass","EJ/yr","","",38.88686876119044,40.04981059362878,42.62094416134538,"","","","",41.32291090312495,52.75391980866753,53.47646899952164,52.76735266810918,51.56142706204541,49.87108762475202,46.48114076498594,44.49255794913393,42.95194979671666,45.29610083825538,53.0131069079053,70.19292845173146,90.5393719260194,108.1846245773472,132.0368154260996,151.8072111242026
"WITCH 5.0","EN_NPi2020_600","World","Primary Energy|Biomass","EJ/yr","","",38.88686876119044,40.03847295593263,43.73209167960854,"","","","",43.80743760888615,42.44154472251398,50.15902960663504,65.67697356290208,83.37242092249718,95.95365269102795,103.3724804744847,114.6307747371814,121.8151177332434,130.0092110169082,136.550926793297,148.492560131347,162.0869408466802,175.3616923406468,188.9973428721953,197.5069046789257
"REMIND-MAgPIE 2.1-4.2","EN_INDCi2030_600f_NDCp","World","Primary Energy|Biomass","EJ/yr","",47.0323,51.4969,55.9783,59.6124,"","","","",64.2585,68.2862,69.4035,70.7873,76.6287,88.0122,99.6897,106.7945,"",108.4596,"",106.4735,"",106.1252,"",105.8344
"POLES ENGAGE","EN_INDCi2100_COV_NDCp","World","Primary Energy|Biomass","EJ/yr","",46.70425796508789,53.34391784667969,58.50960922241211,63.06816482543945,"","","","",70.30119323730469,74.2966079711914,74.54065704345703,68.04666137695312,60.36730575561523,53.22592163085938,"",41.01354217529297,"",27.38911819458008,"",14.66786003112793,"",2.527312040328979,"",-7.766897678375244
"WITCH 5.0","EN_NPi2020_2500","World","Primary Energy|Biomass","EJ/yr","","",38.88686876119044,40.03847295593263,42.62092103736444,"","","","",41.82063456614999,40.63949833882917,41.38062891843912,42.22836448453121,42.7422968149813,43.60177644716195,43.01442589615628,42.06611718318997,41.33859444703791,43.83050538129822,51.38291831897156,68.18892135545579,88.86832071253195,107.2231952811339,131.0799582233247,150.2853596196349
"WITCH 5.0","EN_NPi2020_2000f","World","Primary Energy|Biomass","EJ/yr","","",38.88686876119044,40.03847295593263,42.66632606122037,"","","","",40.98620048099781,40.01522223042844,40.90463719510285,42.26524806528651,44.2487095849993,46.74069010416367,48.04195054161827,51.22215297134098,56.95226029187953,66.29937905854224,83.4795237385497,107.3895354233066,133.3110450727069,161.6303859034691,183.4906191855391,195.8284967877418
"REMIND 2.1","TechCost-SSP2-B1100-coalH","World","Primary Energy|Biomass","EJ/yr","",47.351,52.7086,57.6184,61.1008,"","","","",66.3375,71.563,74.1113,78.6034,90.0431,107.3046,125.0695,139.6648,"",156.8393,"",164.8601,"",170.6919,"",185.063
"GCAM 5.3","R_MAC_99_n0","World","Primary Energy|Biomass","EJ/yr","",45.9103999030524,51.1408978790232,55.1434061484094,58.5175453730077,"","","","",81.0316048691439,96.5118347396167,109.233357465146,119.729510272662,130.662054573714,139.100220477836,142.678254366497,143.558895597629,144.487600575095,146.362256081833,150.784207111686,156.966260443694,164.080561477094,171.822836937174,180.118000855172,189.684512494305
"MESSAGEix-GLOBIOM_1.1","EN_INDCi2030_3000_NDCp","World","Primary Energy|Biomass","EJ/yr",44.13770679999999,48.749801,54.28034,57.32237299999999,60.4025694,"","","","",60.4997126,60.00789574299106,56.40752913695336,52.87717636804052,49.12322094581172,45.42471955202879,42.22725598859203,39.28577911381496,"",36.94202523270033,"",44.5959319889639,"",57.57069207754607,"",75.10080733319995
"MESSAGEix-GLOBIOM_1.1","EN_NPi2020_2500f","World","Primary Energy|Biomass","EJ/yr",44.13770679999999,48.749801,54.28034,57.32237299999999,60.4025694,"","","","",59.87868999999999,59.00544213817643,55.79430862432944,52.59388760035868,49.4708743606647,46.61652814993302,43.65715461244276,40.68863648698616,"",42.23045914203522,"",51.93732117898172,"",68.56461528591278,"",96.44086880029316
"GCAM 5.3","R_MAC_35_n0","World","Primary Energy|Biomass","EJ/yr","",45.9055927597091,51.1316268069606,55.1305408617659,58.4787437652423,"","","","",101.019299657516,144.430071372544,220.827117532367,204.365783402864,208.568956365748,210.587570504308,208.636306896517,204.771869404992,200.671195091351,197.462190366102,195.34121260094,193.550465691878,191.67606021442,189.67188954632,187.618264697508,186.59610241571
"REMIND-MAgPIE 2.1-4.2","EN_NPi2020_800","World","Primary Energy|Biomass","EJ/yr","",47.0323,51.4969,55.9783,59.6124,"","","","",65.2018,69.285,68.4092,68.7859,74.3549,84.8498,96.52,105.3113,"",109.0267,"",106.7522,"",105.1506,"",104.5214
"MESSAGEix-GLOBIOM_1.1","EN_NPi2020_1400f_COV","World","Primary Energy|Biomass","EJ/yr",44.13770679999999,48.749801,54.28034,57.32237299999999,60.4025694,"","","","",60.0061116,59.55270555970381,56.7074185168742,54.11188874484081,51.49181182030436,49.51574266085925,50.76336168323944,54.51989481771599,"",71.0190269967712,"",90.61811076434408,"",115.8068990775607,"",136.2518699738899
"WITCH 5.0","EN_NPi2020_3000","World","Primary Energy|Biomass","EJ/yr","","",38.88686876119044,40.03847295593263,42.59652062110427,"","","","",42.77811719676719,40.87582677566277,40.98377766814822,41.83105455746499,43.00892369718606,43.3755518120488,42.56317809699351,40.71340950372151,37.91888909318497,35.81013973782362,37.78387359583363,49.47307448118483,65.1602809002106,81.53566254557438,91.52582530162807,105.2662006180266
