"Model","Scenario","Region","Variable","Unit","2000","2005","2010","2015","2020","2025","2030","2035","2040","2045","2050","2055","2060","2065","2070","2075","2080","2085","2090","2095","2100"
"IMAGE 3.0.1","SSP4-26","World","Final Energy|Electricity","EJ/yr","",53.50298046875,63.43230078125,"",75.8441015625,"",76.8562734375,"",87.79709375,"",113.1396015625,"",140.044,"",156.9155,"",166.13340625,"",169.54759375,"",168.005296875
"REMIND-MAgPIE 2.1-4.2","CEMICS_SSP2-2C-minCDR","World","Final Energy|Electricity","EJ/yr","",54.5046,63.4779,72.5075,83.9811,95.5164,112.9825,130.5676,155.0579,190.103,230.6545,265.0823,296.0765,"",350.8705,"",399.4219,"",442.7719,"",486.9152
"MESSAGEix-GLOBIOM_1.1","EN_INDCi2030_1800_COV","World","Final Energy|Electricity","EJ/yr",45.60345319328286,54.37043625306626,64.30586838048906,72.30223561045895,79.87818765640262,79.61372631106622,88.38993981832421,99.6317646211142,111.9844006601531,129.1471874922103,149.2049226585851,170.3063369815812,187.8278294767067,"",244.1718261966419,"",295.2693150865372,"",336.6445125705912,"",366.7203780245421
"MESSAGEix-GLOBIOM_1.1","EN_INDCi2030_2000_NDCp","World","Final Energy|Electricity","EJ/yr",45.60345319328286,54.37043625306626,64.30586838048906,72.30223561045895,85.94045362879577,93.01636971872291,102.9346720719538,111.0612257547808,121.9024662172904,137.4792406144134,156.6907093649624,176.7836319073799,200.2063028112404,"",245.2802471695379,"",290.1663010880044,"",332.9885862367592,"",377.1912423967612
"MESSAGEix-GLOBIOM_1.1","NGFS2_Divergent Net Zero Policies","World","Final Energy|Electricity","EJ/yr","","",64.30586838,72.30223561,79.87818766,80.80453593,95.82265542,117.348851,137.7971072,162.4405433,182.5573094,198.2697091,208.9601815,"",254.9312541,"",296.6179661,"",332.1150205,"",359.065472
"REMIND-MAgPIE 1.5","SSP2-26","World","Final Energy|Electricity","EJ/yr","",53.5,63.72,"",88.87,"",113,"",147,"",198.4,"",253.2,"",308,"",367.8,"",431.8,"",486.6
"REMIND-MAgPIE 2.1-4.2","EN_INDCi2030_300f","World","Final Energy|Electricity","EJ/yr","",54.5046,63.4797,72.0233,83.5971,98.1503,119.2172,135.4703,165.7846,209.5742,247.7717,279.8677,313.4519,"",377.5414,"",434.5391,"",483.862,"",542.6389
"POLES ENGAGE","EN_INDCi2030_600f_NDCp","World","Final Energy|Electricity","EJ/yr","",54.15902709960938,63.93017578125,72.0828628540039,82.9152603149414,94.91433715820312,106.3837738037109,102.1907577514648,110.8438568115234,125.5987777709961,140.9965209960938,"",173.9057312011719,"",208.6468505859375,"",244.19091796875,"",272.3879699707031,"",294.1200561523437
"MESSAGEix-GLOBIOM_1.1","EN_INDCi2030_2000f_NDCp","World","Final Energy|Electricity","EJ/yr",45.60345319328286,54.37043625306626,64.30586838048906,72.30223561045895,85.94045362879577,93.01636971872291,102.9346720719538,111.0763488359128,122.0239740028419,137.744506872734,156.8600423929472,176.9094849147616,200.085086337689,"",243.8128188815828,"",289.6636848567659,"",334.7834829242388,"",382.058184133915
"POLES EMF33","EMF33_WB2C_nofuel","World","Final Energy|Electricity","EJ/yr",45.57295227050779,54.2414779663086,64.1654205322266,"",83.9748306274414,"",95.7996139526367,"",115.121185302734,"",141.266723632812,"",161.97053527832,"",180.367095947266,"",192.949676513672,"",202.865737915039,"",210.948516845703
"MESSAGEix-GLOBIOM_1.1","EN_INDCi2030_2000_COV_NDCp","World","Final Energy|Electricity","EJ/yr",45.60345319328286,54.37043625306626,64.30586838048906,72.30223561045895,79.87818765640262,79.98358462165115,90.19262054507485,100.6703722048708,111.0273839765071,127.2312260100821,146.7236110096474,166.724443495354,185.4463766444943,"",240.6274546295517,"",291.657247463734,"",334.0134617324438,"",365.8782431194027
"MESSAGEix-GLOBIOM 1.0","CD-LINKS_INDC2030i_1600","World","Final Energy|Electricity","EJ/yr",45.3973961554851,54.20376416788149,63.7216612221964,"",85.18691347081209,"",102.589148542325,"",125.149913486752,"",162.721480903959,"",194.867235340539,"",238.789282289235,"",281.702711322104,"",323.939079640752,"",367.7298710197869
"GEM-E3_V2021","EN_INDCi2030_1000f","World","Final Energy|Electricity","EJ/yr","","","",83.21729139977066,92.9151590858148,102.2766245114406,113.1615715559109,129.6131395172363,145.4217137755741,162.6340245123446,183.3975839789605,199.4250742094646,213.1680079656775,228.7615369113655,246.2195326604268,263.2915968291641,282.6440130174934,297.8128191792978,315.6563867325722,334.1121140008804,352.4975426140977
"COFFEE 1.1","EN_NPi2020_600f","World","Final Energy|Electricity","EJ/yr","","",62.15960801664,67.1834539656,74.69690028912,83.95787810159999,86.69192851871999,88.25189744016,96.5412734832,104.93739983232,124.23060775728,"",210.20425404912,"",290.0375948448,"",341.70128411904,"",368.95513209264,"",380.7568686095999
"IMAGE 3.0.1","ADVANCE_2020_WB2C","World","Final Energy|Electricity","EJ/yr","",53.21401171875,63.0688203125,70.651546875,82.2692109375,84.854171875,83.17834375,85.3037734375,89.8958203125,100.8301015625,115.333203125,133.187796875,150.70040625,166.73909375,181.587,195.863703125,209.33609375,221.083,232.298796875,242.40759375,251.13140625
"MESSAGEix-GLOBIOM_1.1","EN_INDCi2030_1600_NDCp","World","Final Energy|Electricity","EJ/yr",45.60345319328286,54.37043625306626,64.30586838048906,72.30223561045895,85.94045362879577,93.01636971872291,102.9346720719538,113.063405973674,125.2129266667992,141.5284571983706,162.1003679679358,186.0025562979105,208.1251589854494,"",252.5773215467247,"",292.5136480166321,"",333.7581088048136,"",376.4674875248348
"IMAGE 3.2","SSP1_SPA1_26I_D","World","Final Energy|Electricity","EJ/yr","",51.16076171875,60.922890625,70.6291328125,74.8372265625,85.060921875,97.5713125,112.0763984375,130.3488984375,147.39740625,163.53840625,178.00590625,188.14609375,195.07890625,199.590796875,200.759,201.162296875,197.69790625,193.574203125,187.9215,182.616296875
"REMIND-MAgPIE 1.7-3.0","CO_GPP","World","Final Energy|Electricity","EJ/yr","",54.4048,63.5069,76.3571,92.4897,106.7602,124.136,146.2508,172.6475,199.2473,228.3623,254.6746,280.0281,"",322.8945,"",366.5963,"",401.2884,"",437.4305
"MESSAGE-GLOBIOM 1.0","ADVANCE_2020_1.5C-2100","World","Final Energy|Electricity","EJ/yr","",54.195,63.736,"",81.95700000000002,"",93.614,"",134.08,"",175.797,"",211.505,"",241.65,"",271.295,"",299.955,"",329.653
"COFFEE 1.1","EN_NPi2020_900","World","Final Energy|Electricity","EJ/yr","","",62.15960801664,67.1834539656,74.69690028912,83.42897901551999,86.3755618896,89.03060264304,103.82607024624,118.1448037224,157.24986504336,"",235.7245879704,"",277.30181025792,"",290.96240885856,"",295.44461896176,"",285.89493695328
"REMIND-MAgPIE 2.1-4.2","EN_NPi2020_500","World","Final Energy|Electricity","EJ/yr","",54.5046,63.4797,72.0233,83.5971,90.2038,113.4892,149.0612,187.1333,223.9741,256.3279,281.9165,305.6431,"",357.3641,"",395.7805,"",427.3006,"",466.4568
"POLES ENGAGE","EN_INDCi2030_1000","World","Final Energy|Electricity","EJ/yr","",54.15902709960938,63.93017578125,72.0828628540039,83.28836822509766,93.90708923339844,104.9697570800781,103.6144638061523,111.2226867675781,126.5800399780273,143.5607757568359,"",180.8161773681641,"",218.6619415283203,"",254.3026580810547,"",277.2788391113281,"",288.2361755371094
"MESSAGEix-GLOBIOM_GEI 1.0","SSP2_int_mc_50","World","Final Energy|Electricity","EJ/yr",45.3973961554851,54.2037641678815,63.7216612221964,"",82.7108166484285,"",108.988580141281,"",153.525782397776,"",205.706891913333,"",261.156863543196,"",316.710530028935,"",371.989786340646,"",429.649138203525,"",482.06023734712
"REMIND 2.1","TechCost-SSP2-B1100-windH","World","Final Energy|Electricity","EJ/yr","",54.5046,63.4722,72.4061,83.8801,97.0137,116.3272,139.6232,172.5251,211.3454,249.7974,283.1458,316.1842,"",374.0639,"",419.8,"",452.0638,"",484.3648
"POLES ENGAGE","EN_NPi2020_800f","World","Final Energy|Electricity","EJ/yr","",54.15902709960938,63.93017578125,72.0828628540039,83.22787475585938,92.7059326171875,102.3300476074219,113.2893371582031,126.3641204833984,141.1214294433594,157.1348876953125,"",189.3026428222656,"",217.9027252197266,"",247.5682678222656,"",268.2702026367188,"",281.48388671875
"MESSAGEix-GLOBIOM_1.1","EN_INDCi2030_950_COV_NDCp","World","Final Energy|Electricity","EJ/yr",45.60345319328286,54.37043625306626,64.30586838048906,72.30223561045895,79.87818765640262,79.98358462165115,90.19262054507485,104.4525077185295,125.8914645885009,148.4509451268945,172.3428638385676,194.4540167502054,210.8671742476442,"",262.1103723415992,"",303.8366596149223,"",339.4573858535804,"",367.2184362989796
"GEM-E3_V2021","EN_INDCi2030_1400","World","Final Energy|Electricity","EJ/yr","","","",83.21729139977066,92.9151590858148,102.2766245114406,113.1615715559109,128.2838009392393,142.149333700394,155.7466668547764,172.2866010066639,188.8781873365034,208.8528882678455,229.8564379462097,247.8453396231154,263.6938045734163,282.9939951690612,301.6688900101796,318.1870195748267,336.9869446886404,357.3891006088553
"WITCH 5.0","EN_INDCi2030_900f","World","Final Energy|Electricity","EJ/yr","","",63.89963184903874,73.05904013175711,89.68342988072888,103.8392099147019,115.1138472041707,109.0767855172689,129.7595913522433,160.986914005297,190.2814217701137,214.4359498175216,237.0467667213048,256.5822667205912,277.8022979428331,299.666912878928,320.7602983970027,339.4671993919204,354.6692257496849,370.4203577462246,382.4430364763859
"MESSAGEix-GLOBIOM_1.1","NGFS2_Net-Zero 2050","World","Final Energy|Electricity","EJ/yr","","",64.30586838,72.30223561,79.87818766,79.77564073,93.96201557,115.0641694,136.632682,162.2036616,185.2864338,205.0586936,218.8008368,"",270.2199266,"",311.6438894,"",346.0588163,"",373.0771567
"REMIND-Transport 2.1","Transport_Budg1100_ElecPush","World","Final Energy|Electricity","EJ/yr","",54.6159,62.7303,70.1496,81.1748,93.6019,110.8064,132.4325,163.868,198.0548,229.9468,254.3456,275.9185,"",318.8365,"",357.8364,"",397.8209,"",442.8482
"IMAGE 3.0","EN_NPi2020_1000","World","Final Energy|Electricity","EJ/yr","",54.49975,64.48576953125,74.6437578125,87.2650625,97.361171875,104.0345,100.0121015625,100.955796875,112.6165,127.7056015625,"",155.179203125,"",173.33359375,"",202.358796875,"",232.240296875,"",251.75990625
"REMIND-MAgPIE 2.1-4.2","CEMICS_SSP1-1p5C-minCDR","World","Final Energy|Electricity","EJ/yr","",54.5046,63.6464,72.5714,83.4283,88.5008,105.5846,130.5781,162.3302,196.5146,223.3688,239.8846,250.9385,"",264.253,"",261.4145,"",241.9416,"",229.1458
"REMIND-MAgPIE 2.1-4.2","EN_NPi2020_1400","World","Final Energy|Electricity","EJ/yr","",54.5046,63.4797,72.0233,83.5971,98.5746,118.3838,134.4152,154.9955,183.536,214.6591,242.4764,271.8551,"",328.595,"",372.446,"",404.8673,"",440.7259
"AIM/CGE 2.2","EN_NPi2020_900","World","Final Energy|Electricity","EJ/yr","","",66.1256,74.3472,88.2133,103.7582,122.9206,135.9477,147.0584,163.0597,189.0992,224.483,250.4711,271.5701,283.3904,294.7953,305.9272,316.2944,326.1605,335.1656,343.7982
"WITCH 5.0","EN_INDCi2030_1200f_NDCp","World","Final Energy|Electricity","EJ/yr","","",63.89963184903874,73.05904013175711,89.91423411094634,103.3046368708388,104.4957815707976,112.9201672516425,131.4628583342611,159.9609679804088,187.6782663874665,210.9458223924336,231.2420017903393,249.769820390231,267.6188538264289,286.8327768346725,307.0329248097174,326.896728644264,343.1895387744333,360.5946067413867,374.5795566763262
"GCAM 5.3","R_MAC_95_n8","World","Final Energy|Electricity","EJ/yr","",55.725024063347,66.072530869092,74.76684753505,85.5382174975356,93.5560727991267,111.792107890356,131.083230987103,150.890273102087,172.023845713754,193.953682259057,219.549810047673,248.700490183025,279.158961763411,309.045048381321,336.196508796237,358.023770617045,375.924765157356,389.153142709124,396.643334105584,403.042906535316
"REMIND-MAgPIE 2.1-4.2","EN_INDCi2030_600_COV_NDCp","World","Final Energy|Electricity","EJ/yr","",54.5046,63.5357,71.8144,79.6471,91.7012,112.7939,129.044,156.8039,192.2074,219.071,240.9292,262.3219,"",305.9425,"",347.4959,"",374.3608,"",408.3611
"MESSAGE-GLOBIOM 1.0","SSP2-34","World","Final Energy|Electricity","EJ/yr","",54.195,63.735,"",81.98299999999998,"",101.212,"",122.621,"",150.766,"",188.486,"",220.878,"",262.152,"",312.699,"",362.878
"POLES ENGAGE","EN_INDCi2030_900f","World","Final Energy|Electricity","EJ/yr","",54.15902709960938,63.93017578125,72.0828628540039,83.28836822509766,93.90708923339844,104.9697570800781,110.1069183349609,118.1781234741211,133.7305908203125,149.1452941894531,"",181.7294921875,"",214.251205444336,"",245.3797149658203,"",269.5597839355469,"",275.7145690917969
"GEM-E3_V2021","EN_NPi2020_1000_COV","World","Final Energy|Electricity","EJ/yr","","","",83.21729139977066,86.29216293869354,97.77713317524528,109.4695051399118,122.6464286971595,136.748826690169,152.1484319941443,170.6094462013256,187.8776156795266,200.1989390578417,214.2530207296246,230.8512046653211,245.583411277457,263.730061480826,280.9016784873025,297.2549335383621,314.7141299332711,333.2232994119696
"REMIND-MAgPIE 2.1-4.2","EN_NPi2020_1200f","World","Final Energy|Electricity","EJ/yr","",54.5046,63.4797,72.0233,83.5971,97.7872,117.3783,133.8423,157.9043,188.9135,220.7264,249.9471,278.7281,"",335.9088,"",381.9969,"",414.0835,"",452.4232
"WITCH 5.0","EN_INDCi2030_1800f_NDCp","World","Final Energy|Electricity","EJ/yr","","",63.89963184903874,73.05904013175711,89.91423411094634,103.3046368708388,104.4957815707976,121.7104023847948,134.6619102815995,160.8277161746941,185.0669223628823,205.3404847765995,224.7607560128781,241.6655949600857,258.5333564183632,274.2109976345079,289.1780579595922,303.313505184764,316.5315252145485,331.5307061470883,344.4858659696508
"MESSAGEix-GLOBIOM_1.1","EN_NPi2020_1600","World","Final Energy|Electricity","EJ/yr",45.60345319328286,54.37043625306626,64.30586838048906,72.30223561045895,85.94045362879577,91.82516085485256,99.951452988799,110.5590751843551,124.9547898049768,144.9698382905812,167.4229706728984,187.1873499884582,205.1737594574375,"",250.4987631991141,"",295.0338457888206,"",340.4119710384663,"",385.7044749671053
"COFFEE 1.1","EN_INDCi2030_900","World","Final Energy|Electricity","EJ/yr","","",62.15960801664,67.1834539656,74.69690028912,86.81751906191998,91.4804613504,91.2053937812256,109.5792674508576,128.1936242496096,167.7363099740064,"",237.73846762728,"",275.067970406928,"",284.6383050769056,"",287.9444135071872,"",282.6308711135231
"IMAGE 3.0.1","EMF30_D_CO2-Only","World","Final Energy|Electricity","EJ/yr","",53.78451953125,63.69176953125,71.445546875,77.04596875,80.7135703125,83.7448515625,89.9434765625,97.4901875,105.586,113.4428984375,"",136.892203125,"",171.103703125,"",201.49059375,"",226.008796875,"",249.23890625
"WITCH 5.0","EN_NPi2020_450","World","Final Energy|Electricity","EJ/yr","","",63.89963184903874,73.05904013175711,91.5870099254864,74.1101896107455,82.97969794615793,108.5358563591607,137.791985302193,171.82929748885,204.4749096905977,228.6748429157702,246.1475825502531,263.6290413455723,281.5067297459998,297.1126408854673,313.7016802050702,327.6916079526102,338.1120120257561,349.5096487334042,357.7176469436581
"REMIND-MAgPIE 1.7-3.0","CO_Bridge","World","Final Energy|Electricity","EJ/yr","",54.4048,63.5069,76.3571,92.4897,106.7602,124.136,142.7531,171.7476,206.9845,246.1824,281.6033,312.634,"",367.3444,"",423.9988,"",468.3486,"",511.0001
"MESSAGEix-GLOBIOM_GEI 1.0","SSP2_openres_mc_50","World","Final Energy|Electricity","EJ/yr",45.3973961554851,54.2037641678815,63.7216612221964,"",82.7108166484285,"",108.434351023592,"",153.578379499801,"",205.583904004212,"",262.50518950977,"",317.163456601998,"",372.721617077526,"",430.094553291889,"",482.492789350595
"COFFEE 1.1","EN_INDCi2030_500","World","Final Energy|Electricity","EJ/yr","","",62.15960801664,67.1834539656,74.69690028912,86.81751906191998,91.4804613504,214.807046148,242.22902452128,241.29147027888,264.5009003620799,"",284.5390888568304,"",300.9857949805104,"",279.8423573211504,"",270.0372017667023,"",277.9210642697424
"IMAGE 3.0.1","ADVANCE_2020_1.5C-2100","World","Final Energy|Electricity","EJ/yr","",53.21401171875,63.31369921875,71.1034296875,83.06365625,79.6030234375,81.3207734375,83.493546875,90.6441796875,104.976,123.592,144.53159375,163.13309375,179.59709375,194.58390625,207.03440625,217.632296875,226.781,235.691703125,244.7,253.209703125
"COFFEE 1.1","EN_NPi2100","World","Final Energy|Electricity","EJ/yr","","",62.15960801664,67.1834539656,74.69690028912,87.26096725632,90.74145650255996,89.8559284608,95.85726931152,100.81332799776,104.4921029976,"",115.62483228768,"",127.83598177104,"",144.02564331984,"",163.44563668704,"",182.16800453808
"AIM/CGE 2.2","EN_NPi2020_1200f","World","Final Energy|Electricity","EJ/yr","","",66.1256,74.3472,88.2133,103.3369,115.7433,127.1173,140.0109,153.8958,168.2848,186.5221,206.6616,235.7742,261.7952,286.0597,310.2409,332.9788,351.1179,361.2359,369.0084
"MESSAGEix-GLOBIOM_1.1","EN_NPi2020_2500","World","Final Energy|Electricity","EJ/yr",45.60345319328286,54.37043625306626,64.30586838048906,72.30223561045895,85.94045362879577,91.53024920094074,99.1237928363746,107.7980562317622,118.7486931955351,132.6470916070595,151.086353013478,175.2717275000284,198.329391167695,"",239.244921724845,"",282.992673792548,"",331.5254903341454,"",380.5396367582612
"REMIND-MAgPIE 1.7-3.0","EMF33_1.5C_full","World","Final Energy|Electricity","EJ/yr","",54.40499999999999,63.9112,77.0077,93.5746,98.1484,111.5293,131.1449,167.7682,207.4978,243.9342,279.0357,310.2733,"",364.8019,"",403.4393,"",422.1378,"",423.3527
"IMAGE 3.0.1","SSP4-45","World","Final Energy|Electricity","EJ/yr","",53.51237890625,63.44555859375,"",81.77021875,"",107.524703125,"",130.371203125,"",132.65209375,"",133.006,"",143.815296875,"",148.303296875,"",146.325703125,"",150.75559375
"MESSAGEix-GLOBIOM_1.1","EN_INDCi2030_1000f_COV","World","Final Energy|Electricity","EJ/yr",45.60345319328286,54.37043625306626,64.30586838048906,72.30223561045895,79.87818765640262,79.61372631106622,88.38993981832421,100.2541310494258,117.4750272044305,139.2876755648048,162.1984886110428,184.3517665174648,201.9669498631869,"",258.2578528245542,"",309.7223494591169,"",347.7477351135274,"",367.7838012673137
"POLES ENGAGE","EN_INDCi2030_1200","World","Final Energy|Electricity","EJ/yr","",54.15902709960938,63.93017578125,72.0828628540039,83.28836822509766,93.90708923339844,104.9697570800781,112.9167556762695,122.1732330322266,137.0008392333984,153.0066833496094,"",186.3823089599609,"",217.3660583496093,"",247.0313415527344,"",271.7733459472656,"",284.0159301757812
"COFFEE 1.1","CO_CurPol","World","Final Energy|Electricity","EJ/yr","","",62.15960801664,67.1834539656,74.69690028912,87.26096725632,90.74145650255996,89.8559284608,95.85726931152,100.81332799776,104.4921029976,"",115.62483228768,"",127.83598177104,"",144.02564331984,"",163.44563668704,"",182.16800453808
"REMIND-MAgPIE 2.1-4.2","EN_NPi2020_2500f","World","Final Energy|Electricity","EJ/yr","",54.5046,63.4797,72.0233,83.5971,99.3569,119.118,136.325,151.2037,172.622,198.2497,218.9807,244.1477,"",294.4399,"",337.2054,"",371.5499,"",407.6232
"REMIND-MAgPIE 2.1-4.2","EN_NPi2020_700","World","Final Energy|Electricity","EJ/yr","",54.5046,63.4797,72.0233,83.5971,94.2191,114.6472,141.1705,173.5642,209.3456,244.6658,275.6306,304.7478,"",361.8693,"",401.003,"",425.4372,"",462.598
"MESSAGEix-GLOBIOM_1.1","EN_NPi2020_1600f_COV","World","Final Energy|Electricity","EJ/yr",45.60345319328286,54.37043625306626,64.30586838048906,72.30223561045895,79.87818765648237,79.29696866098908,87.67924443627601,98.68887656142172,112.9245223400296,132.8013937405902,154.3893551905689,174.1318085332435,187.805149557493,"",244.4771638761731,"",297.6023330606591,"",343.8393844871016,"",385.1685733725062
"GEM-E3_V2021","EN_NPi2020_600f_COV","World","Final Energy|Electricity","EJ/yr","","","",83.21729139977066,86.29216293869354,98.8107195177228,112.9003474047858,127.1526227536106,145.8464364677598,160.9222656611675,176.0576196197541,186.5285826982068,199.1130202615992,213.8360933548826,229.4201795645102,244.3365725985966,259.6471149869157,275.6719258016197,291.1298945938212,308.2592945720922,326.3957620485239
"REMIND-MAgPIE 2.1-4.2","EN_NPi2020_900f","World","Final Energy|Electricity","EJ/yr","",54.5046,63.4797,72.0233,83.5971,96.3787,116.0572,136.6763,164.2904,199.55,232.4656,261.1297,290.1738,"",351.0849,"",399.6586,"",430.6314,"",470.7295
"REMIND-MAgPIE 2.1-4.2","SusDev_SSP1-NPi","World","Final Energy|Electricity","EJ/yr","",54.5046,63.4799,72.0114,83.517,96.5397,113.231,129.0825,140.8895,152.3801,162.512,168.1437,174.1929,"",189.9771,"",198.6455,"",193.2192,"",190.85
"IMAGE 3.0.1","CD-LINKS_NPi2020_1000","World","Final Energy|Electricity","EJ/yr","",53.80826953125,63.7148984375,73.585953125,85.447359375,93.823296875,91.06659375,90.3362421875,91.0826328125,99.0765,112.8151015625,"",145.203,"",177.07559375,"",208.025203125,"",233.48259375,"",255.990796875
"REMIND-MAgPIE 2.1-4.2","EN_INDCi2030_400f","World","Final Energy|Electricity","EJ/yr","",54.5046,63.4797,72.0233,83.5971,98.1503,119.2172,135.3571,165.0568,208.0812,246.2455,278.1939,311.0866,"",374.1234,"",429.3899,"",478.1488,"",534.5843
"MESSAGEix-GLOBIOM_1.1","EN_INDCi2030_1600f_NDCp","World","Final Energy|Electricity","EJ/yr",45.60345319328286,54.37043625306626,64.30586838048906,72.30223561045895,85.94045362879577,93.01636971872291,102.9346720719538,112.7045209028713,125.1548092589136,141.3423265644786,160.8718032158205,184.5837937380803,207.1619722263201,"",251.8150760371811,"",295.8691227926095,"",343.3390727155193,"",391.8695840789118
"GEM-E3_V2021","EN_NPi2020_800f","World","Final Energy|Electricity","EJ/yr","","","",83.21729139977066,92.91515904476896,103.2461144810169,116.254737258744,131.0764205994361,146.6893043520484,164.7812005729357,184.5635301669749,199.1029029056168,212.3975584639192,227.4228145329842,244.6625348150826,261.154124941971,279.7324277561655,296.6342101034718,313.430416808744,331.4789340349541,350.213702254066
"REMIND-MAgPIE 1.7-3.0","EMF33_Med2C_none","World","Final Energy|Electricity","EJ/yr","",54.40499999999999,63.9112,77.0077,93.5746,100.3652,113.7938,135.1397,169.5816,210.5759,250.4758,285.1228,315.9628,"",374.2672,"",441.5372,"",476.3956,"",508.8105
"COFFEE 1.1","EN_NPi2020_800f","World","Final Energy|Electricity","EJ/yr","","",62.15960801664,67.1834539656,74.69690028912,84.43192756896,86.90443637759999,87.92500661712,93.80163173327996,98.27163835056,109.95803541648,"",182.69678221056,"",269.62510773888,"",331.62638800608,"",359.75545553376,"",378.79671384
"REMIND 1.7","ADVANCE_2030_WB2C","World","Final Energy|Electricity","EJ/yr","",54.4048,63.236,74.9952,91.1921,107.7204,129.3991,147.6657,173.2915,208.4813,251.167,293.5765,330.4156,"",386.9042,"",442.9408,"",488.8116,"",539.6304
"IMAGE 3.0.1","SSP3-45","World","Final Energy|Electricity","EJ/yr","",53.80066015625,63.63687890625,"",84.9221328125,"",102.2755,"",114.0656015625,"",122.7903984375,"",128.305796875,"",129.504703125,"",141.438,"",160.276296875,"",182.56640625
"WITCH 5.0","EN_INDCi2030_1000f","World","Final Energy|Electricity","EJ/yr","","",63.89963184903874,73.05904013175711,89.68342988072888,103.8392099147019,115.1138472041707,110.1112056410212,129.9346166494023,160.7481585526853,189.3040514384068,213.4030482416049,234.3790548932496,253.6551507402478,273.461575804523,294.6457041357122,315.560725603498,335.0014674428235,350.6886110282558,367.0134474459357,378.956295321901
"POLES ENGAGE","EN_INDCi2030_1000_COV","World","Final Energy|Electricity","EJ/yr","",54.15902709960938,63.93017578125,72.0828628540039,77.84017181396484,89.332763671875,99.69139862060548,103.3434295654297,110.9739608764648,125.2820205688477,139.6607208251953,"",170.0690460205078,"",197.404541015625,"",223.9676666259766,"",249.4686279296875,"",269.6358337402344
"MESSAGEix-GLOBIOM_1.1","EN_INDCi2030_2500_COV_NDCp","World","Final Energy|Electricity","EJ/yr",45.60345319328286,54.37043625306626,64.30586838048906,72.30223561045895,79.87818765640262,79.98358462165115,90.19262054507485,101.0622308065188,109.5775077424031,122.9717920356387,139.0153269942194,159.8935022385915,179.6080921637869,"",236.3313539695551,"",284.5806623639091,"",328.3922645828069,"",363.0644754275353
"POLES ADVANCE","ADVANCE_2030_Price1.5C","World","Final Energy|Electricity","EJ/yr","",53.96742808649999,64.09498851,73.992206898,86.583390345,100.222686837,112.136414643,113.929254738,121.004350119,140.707629792,158.631383394,175.044790764,187.31607129,196.897730562,207.063804312,219.426022134,233.437797288,248.391183762,261.806716728,272.315312586,285.59387439
"MESSAGE-GLOBIOM 1.0","EMF33_1.5C_full","World","Final Energy|Electricity","EJ/yr",45.3973961554851,54.20376416788149,63.7216612221964,"",76.0278705887186,"",103.842688218666,"",143.04617588,"",173.720358506802,"",201.5760815805,"",230.119228222899,"",256.03796677112,"",279.557496698115,"",303.158361253702
"POLES ENGAGE","EN_NPi2020_1000f","World","Final Energy|Electricity","EJ/yr","",54.15902709960938,63.93017578125,72.0828628540039,83.22787475585938,93.35760498046876,103.9880065917969,115.7473678588867,128.3082427978516,141.9811096191406,157.2493286132812,"",189.7337799072266,"",218.5225677490234,"",246.8642425537109,"",269.6386413574219,"",280.5701293945312
"MESSAGEix-GLOBIOM_1.1","EN_INDCi2030_2500f_NDCp","World","Final Energy|Electricity","EJ/yr",45.60345319328286,54.37043625306626,64.30586838048906,72.30223561045895,85.94045362879577,93.01636971872291,102.9346720719538,111.2002961012701,119.7171893026318,133.2012724967508,151.2095572287241,173.8762136741097,195.6414408383753,"",238.2985886970359,"",281.2392236493333,"",329.0377274682251,"",374.9928976433481
"IMAGE 3.0.2","EMF33_WB2C_limbio","World","Final Energy|Electricity","EJ/yr",45.13605078125,53.64262109375,63.58371875,"",78.9385390625,"",85.4389921875,"",90.935328125,"",115.235796875,"",151.84609375,"",185.629203125,"",217.06359375,"",242.59840625,"",261.03790625
"REMIND 1.6","EMF30_Slower-to-faster+SLCF+HFC","World","Final Energy|Electricity","EJ/yr","",54.4047665,64.0418445,76.90131509999998,92.6288092,104.8186074,124.8182127,144.308678,171.6209066999999,203.9174119,243.9304944,"",315.4808352,"",375.9053439,"",443.1709152,"",500.7234438,"",569.5409333
"POLES EMF33","EMF33_Med2C_nobeccs","World","Final Energy|Electricity","EJ/yr",45.57295227050779,54.2414779663086,64.1654205322266,"",83.97328186035159,"",97.4817276000977,"",115.668350219727,"",140.828521728516,"",163.073928833008,"",182.864852905273,"",196.499481201172,"",208.333023071289,"",221.096221923828
"REMIND-MAgPIE 1.7-3.0","EMF33_Med2C_nobeccs","World","Final Energy|Electricity","EJ/yr","",54.40499999999999,63.9112,77.0077,93.5746,103.8074,115.7462,136.0399,165.5861,205.211,243.9571,278.7917,310.0151,"",370.1449000000001,"",439.5391,"",486.316,"",528.4371
"MESSAGEix-GLOBIOM_1.1","EN_INDCi2030_1000_COV_NDCp","World","Final Energy|Electricity","EJ/yr",45.60345319328286,54.37043625306626,64.30586838048906,72.30223561045895,79.87818765640262,79.98358462165115,90.19262054507485,104.5766553971491,124.9613940457448,146.6989325788461,169.2170907640028,191.3457746550649,209.387768339457,"",262.4694739863648,"",303.6245434672747,"",339.1246580200955,"",367.1580775367894
